,_id,banderaDescripcion,banderaId,comercioId,comercioRazonSocial,direccion,id,lat,lng,localidad,provincia,sucursalId,sucursalNombre,sucursalTipo,geometry
404,5cbc698b7af152186c0cd2d3,Express,3,10,INC S.A.,Ramos Mejía 1019,10-3-619,-34.603848,-58.433412,caballito,AR-C,619,Ramos Mejía 1019,Autoservicio,POINT (-58.433412 -34.603848)
405,5cbc698b7af152186c0cd2d4,Supermercados DIA,1,15,DIA Argentina S.A,Av Medrano 1235,15-1-168,-34.594997,-58.4196875,palermo,AR-C,168,168 - Palermo,Autoservicio,POINT (-58.4196875 -34.594997)
406,5cbc698b7af152186c0cd2d5,Supermercados DIA,1,15,DIA Argentina S.A,Cl Juan B. Alberdi 4730,15-1-56,-34.6436537,-58.4927124,parque avellaneda,AR-C,56,56 - Parque Avellaneda,Autoservicio,POINT (-58.4927124 -34.6436537)
407,5cbc698b7af152186c0cd2d6,Express,3,10,INC S.A.,Martiniano Leguizamón 1576,10-3-534,-34.653232,-58.507257,mataderos,AR-C,534,Leguizamon 1576,Autoservicio,POINT (-58.507257 -34.653232)
408,5cbc698b7af152186c0cd2d7,Express,3,10,INC S.A.,Juan B. Alberdi 4808,10-3-629,-34.64429,-58.493635,parque avellaneda,AR-C,629,Juan B. Alberdi 4808,Autoservicio,POINT (-58.493635 -34.64429)
409,5cbc698b7af152186c0cd2d8,Supermercados DIA,1,15,DIA Argentina S.A,Cl Avellaneda 2102,15-1-224,-34.6230067,-58.4612086,flores,AR-C,224,224 - Flores,Autoservicio,POINT (-58.4612086 -34.6230067)
410,5cbc698b7af152186c0cd2d9,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 7850,15-1-27,-34.6322172,-58.4751124,floresta,AR-C,27,27 - Floresta,Autoservicio,POINT (-58.4751124 -34.6322172)
411,5cbc698b7af152186c0cd2da,Supermercados DIA,1,15,DIA Argentina S.A,Juan Bautista Alberdi 5287,15-1-5129,-34.6476172,-58.4982344,mataderos,AR-C,5129,5129 - Mataderos,Autoservicio,POINT (-58.4982344 -34.6476172)
412,5cbc698b7af152186c0cd2db,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Honduras 3862,12-1-56,-34.5941284,-58.417548,Palermo,AR-C,56,HONDURAS ,Hipermercado,POINT (-58.417548 -34.5941284)
413,5cbc698b7af152186c0cd2dc,DEHEZA S.A.I.C.F. e I.,1,3,Deheza S.A.I.C.F. e I.,Autopista Doctor Arturo Illia Km 2 None,3-1-1469,-34.576259,-58.390966,recoleta,AR-C,1469,ILLIA,Autoservicio,POINT (-58.390966 -34.576259)
414,5cbc698b7af152186c0cd2dd,Supermercados DIA,1,15,DIA Argentina S.A,Av Juan B. Alberdi 4459,15-1-456,-34.6416461,-58.4887571,villa luro,AR-C,456,456 - Villa Luro,Autoservicio,POINT (-58.4887571 -34.6416461)
415,5cbc698b7af152186c0cd2de,Express,3,10,INC S.A.,Av. Juan Bautista Alberdi 5494,10-3-742,-34.649025,-58.499531,mataderos,AR-C,742,Juan B. Alberdi 5494,Autoservicio,POINT (-58.499531 -34.649025)
416,5cbc698b7af152186c0cd2df,Express,3,10,INC S.A.,Charcas 3315,10-3-336,-34.591312,-58.412544,palermo,AR-C,336,Charcas 3315 II,Autoservicio,POINT (-58.412544 -34.591312)
417,5cbc698b7af152186c0cd2e0,FULL,1,19,Operadora de Estaciones de Servicios S.A.,Avenida Tagle Y J L Pagano 2630,19-1-99004,-34.58289,-58.4,palermo,AR-C,99004,ACA Central,Autoservicio,POINT (-58.4 -34.58289)
418,5cbc698b7af152186c0cd2e1,Express,3,10,INC S.A.,Billinghurst 1876,10-3-378,-34.588997,-58.40905,recoleta,AR-C,378,Billinghurst 1876,Autoservicio,POINT (-58.40905 -34.588997)
419,5cbc698b7af152186c0cd2e2,Express,3,10,INC S.A.,Av. Juan Bautista Alberdi 5719,10-3-405,-34.650644,-58.501702,mataderos,AR-C,405,J. Bautista Alberdi 5719-23,Autoservicio,POINT (-58.501702 -34.650644)
420,5cbc698b7af152186c0cd2e3,Supermercados DIA,1,15,DIA Argentina S.A,Av Donato Alvarez 442,15-1-5199,-34.6207181,-58.4563112,flores,AR-C,5199,5199 - Flores,Autoservicio,POINT (-58.4563112 -34.6207181)
421,5cbc698b7af152186c0cd2e4,Supermercados DIA,1,15,DIA Argentina S.A,Mendez De Los Andes 961,15-1-5197,-34.6156758,-58.4486061,caballito,AR-C,5197,5197 - Caballito,Autoservicio,POINT (-58.4486061 -34.6156758)
422,5cbc698b7af152186c0cd2e5,Supermercados DIA,1,15,DIA Argentina S.A,Av Corrientes 4474,15-1-7,-34.6024774,-58.4281829,almagro,AR-C,7,7 - Almagro,Autoservicio,POINT (-58.4281829 -34.6024774)
423,5cbc698b7af152186c0cd2e6,Supermercados DIA,1,15,DIA Argentina S.A,Cl Juan Bautista Alberdi 5925,15-1-46,-34.6524097,-58.5033599,mataderos,AR-C,46,46 - Mataderos,Autoservicio,POINT (-58.5033599 -34.6524097)
424,5cbc698b7af152186c0cd2e7,Jumbo,3,9,Jumbo Retail Argentina S.A.,Avenida Acoyte 702,9-3-5260,-34.6106,-58.4401,caballito,AR-C,5260,Jumbo Acoyte,Hipermercado,POINT (-58.4401 -34.6106)
425,5cbc698b7af152186c0cd2e8,Express,3,10,INC S.A.,Ambrosetti 758,10-3-732,-34.609696,-58.438723,caballito,AR-C,732,Ambrosetti 758,Autoservicio,POINT (-58.438723 -34.609696)
426,5cbc698b7af152186c0cd2e9,Express,3,10,INC S.A.,Av. Nazca 25,10-3-242,-34.630372,-58.469692,flores,AR-C,242,Av. Nazca 25,Supermercado,POINT (-58.469692 -34.630372)
427,5cbc698b7af152186c0cd2ea,Supermercados DIA,1,15,DIA Argentina S.A,French 2979,15-1-525,-34.5873487,-58.4051234,recoleta,AR-C,525,525 - Recoleta,Autoservicio,POINT (-58.4051234 -34.5873487)
428,5cbc698b7af152186c0cd2eb,Disco,2,9,Jumbo Retail Argentina S.A.,Avenida Santa Fé 3047,9-2-22,-34.591,-58.4105,recoleta,AR-C,22,Santa Fe.,Supermercado,POINT (-58.4105 -34.591)
429,5cbc698b7af152186c0cd2ec,Supermercados DIA,1,15,DIA Argentina S.A,Cl Charcas 3259,15-1-307,-34.5920824,-58.4118526,recoleta,AR-C,307,307 - Recoleta,Autoservicio,POINT (-58.4118526 -34.5920824)
430,5cbc698b7af152186c0cd2ed,Express,3,10,INC S.A.,Sarmiento 4551,10-3-731,-34.604003,-58.429635,almagro,AR-C,731,Sarmiento 4551,Autoservicio,POINT (-58.429635 -34.604003)
431,5cbc698b7af152186c0cd2ee,Supermercados DIA,1,15,DIA Argentina S.A,Av Juan B. Alberdi 6253,15-1-1093,-34.6548398,-58.5063631,mataderos,AR-C,1093,1093 - Mataderos,Supermercado,POINT (-58.5063631 -34.6548398)
432,5cbc698b7af152186c0cd2ef,Express,3,10,INC S.A.,Av. Juan Bautista Alberdi 7071,10-3-605,-34.659228,-58.512962,mataderos,AR-C,605,Juan B. Alberdi 7071,Autoservicio,POINT (-58.512962 -34.659228)
433,5cbc698b7af152186c0cd2f0,Supermercados DIA,1,15,DIA Argentina S.A,Av Juan Bautista Alberdi 7272,15-1-5095,-34.6606831,-58.5151612,mataderos,AR-C,5095,5095 - Mataderos,Autoservicio,POINT (-58.5151612 -34.6606831)
434,5cbc698b7af152186c0cd2f1,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 7370,15-1-390,-34.6306283,-58.4692321,flores,AR-C,390,390 - Flores,Autoservicio,POINT (-58.4692321 -34.6306283)
435,5cbc698b7af152186c0cd2f2,Supermercados DIA,1,15,DIA Argentina S.A,Av Alberdi 6691,15-1-299,-34.6572416,-58.5095764,mataderos,AR-C,299,299 - Mataderos,Autoservicio,POINT (-58.5095764 -34.6572416)
436,5cbc698b7af152186c0cd2f3,Supermercados DIA,1,15,DIA Argentina S.A,Rio De Janeairo 844,15-1-471,-34.6054744,-58.4311424,caballito,AR-C,471,471 - Caballito,Autoservicio,POINT (-58.4311424 -34.6054744)
437,5cbc698b7af152186c0cd2f4,Express,3,10,INC S.A.,Av. Córdoba 3721,10-3-573,-34.597579,-58.419235,palermo,AR-C,573,Córdoba 3721,Autoservicio,POINT (-58.419235 -34.597579)
438,5cbc698b7af152186c0cd2f5,Express,3,10,INC S.A.,Av. Gral. Las Heras 2643,10-3-327,-34.584822,-58.40004,recoleta,AR-C,327,Las Heras  2643,Autoservicio,POINT (-58.40004 -34.584822)
439,5cbc698b7af152186c0cd2f6,Supermercados DIA,1,15,DIA Argentina S.A,Mendez De Andes 563,15-1-5173,-34.6132833,-58.4423438,caballito,AR-C,5173,5173 - Caballito,Autoservicio,POINT (-58.4423438 -34.6132833)
440,5cbc698b7af152186c0cd2f7,DEHEZA S.A.I.C.F. e I.,1,3,Deheza S.A.I.C.F. e I.,Av. Cordoba 3710,3-1-1066,-34.597814,-58.419089,almagro,AR-C,1066,SALGUERO,Autoservicio,POINT (-58.419089 -34.597814)
441,5cbc698b7af152186c0cd2f8,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Charcas 2980,12-1-158,-34.5924706,-58.4111036,recoleta,AR-C,158,CHARCAS ,Hipermercado,POINT (-58.4111036 -34.5924706)
442,5cbc698b7af152186c0cd2f9,Supermercados DIA,1,15,DIA Argentina S.A,Av Juan Bautista Alberdi 3643,15-1-5198,-34.6362515,-58.4767987,floresta,AR-C,5198,5198 - Floresta,Autoservicio,POINT (-58.4767987 -34.6362515)
443,5cbc698b7af152186c0cd2fa,Express,3,10,INC S.A.,Cangallo 33,10-3-321,-34.6061,-58.431299,caballito,AR-C,321,Cangallo 33,Autoservicio,POINT (-58.431299 -34.6061)
444,5cbc698b7af152186c0cd2fb,Express,3,10,INC S.A.,Charcas 3171,10-3-331,-34.592437,-58.410869,recoleta,AR-C,331,Charcas 3171,Autoservicio,POINT (-58.410869 -34.592437)
445,5cbc698b7af152186c0cd2fc,Supermercados DIA,1,15,DIA Argentina S.A,Cl Austria 2355,15-1-290,-34.5861813,-58.4015054,recoleta,AR-C,290,290 - Recoleta,Autoservicio,POINT (-58.4015054 -34.5861813)
446,5cbc698b7af152186c0cd2fd,Express,3,10,INC S.A.,Billinghurst 1380,10-3-332,-34.593956,-58.41291,recoleta,AR-C,332,Billinghurst 1380,Autoservicio,POINT (-58.41291 -34.593956)
447,5cbc698b7af152186c0cd2fe,Axion Energy,1,23,Pan American Energy LLC Argentina,Las Heras 2499,23-1-6221,-34.5859,-58.4009,recoleta,AR-C,6221,Las Heras,Autoservicio,POINT (-58.4009 -34.5859)
448,5cbc698b7af152186c0cd2ff,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. San Pedrito 72,12-1-180,-34.6316975,-58.4692109,flores,AR-C,180,SAN PEDRITO ,Supermercado,POINT (-58.4692109 -34.6316975)
449,5cbc698b7af152186c0cd300,Disco,2,9,Jumbo Retail Argentina S.A.,Gascon Esteban Agustin 649,9-2-48,-34.6033,-58.4264,almagro,AR-C,48,Gascón.,Supermercado,POINT (-58.4264 -34.6033)
450,5cbc698b7af152186c0cd301,Vea,1,9,Jumbo Retail Argentina S.A.,Bulnes 1048,9-1-19,-34.5992,-58.4199,almagro,AR-C,19,Bulnes.,Supermercado,POINT (-58.4199 -34.5992)
451,5cbc698b7af152186c0cd302,Express,3,10,INC S.A.,Josá Andrés Pacheco De Melo 2648,10-3-347,-34.586854,-58.401466,recoleta,AR-C,347,P. de Melo 2648,Autoservicio,POINT (-58.401466 -34.586854)
452,5cbc698b7af152186c0cd303,Supermercados DIA,1,15,DIA Argentina S.A,Av Lacarra 574,15-1-263,-34.6401732,-58.4813056,parque avellaneda,AR-C,263,263 - Parque Avellaneda,Autoservicio,POINT (-58.4813056 -34.6401732)
453,5cbc698b7af152186c0cd304,Supermercados DIA,1,15,DIA Argentina S.A,Cl Artigas 26,15-1-6,-34.628948199999996,-58.4642662,flores,AR-C,6,6 - Flores,Autoservicio,POINT (-58.4642662 -34.6289482)
454,5cbc698b7af152186c0cd305,Market,2,10,INC S.A.,Beruti 2951,10-2-206,-34.59014,-58.405533,recoleta,AR-C,206,Barrio Norte,Hipermercado,POINT (-58.405533 -34.59014)
455,5cbc698b7af152186c0cd306,Express,3,10,INC S.A.,Av. Avellaneda 1034,10-3-621,-34.617216,-58.44524,caballito,AR-C,621,Avellaneda 1034,Autoservicio,POINT (-58.44524 -34.617216)
456,5cbc698b7af152186c0cd307,Express,3,10,INC S.A.,Av. Corrientes 4147,10-3-580,-34.602928,-58.423044,almagro,AR-C,580,Av. Corrientes 4147,Autoservicio,POINT (-58.423044 -34.602928)
457,5cbc698b7af152186c0cd308,Supermercados DIA,1,15,DIA Argentina S.A,Av Gral. Las Heras 2421,15-1-450,-34.5863931,-58.3982903,recoleta,AR-C,450,450 - Recoleta,Autoservicio,POINT (-58.3982903 -34.5863931)
458,5cbc698b7af152186c0cd309,Disco,2,9,Jumbo Retail Argentina S.A.,Camacua 55,9-2-3,-34.6282,-58.4608,flores,AR-C,3,Camacua.,Supermercado,POINT (-58.4608 -34.6282)
459,5cbc698b7af152186c0cd30a,Supermercados DIA,1,15,DIA Argentina S.A,Av Avellaneda 848,15-1-1080,-34.616082,-58.442562,caballito,AR-C,1080,1080 - Caballito,Supermercado,POINT (-58.442562 -34.616082)
460,5cbc698b7af152186c0cd30b,Express,3,10,INC S.A.,Av. Gral. Las Heras 2397,10-3-260,-34.586508,-58.398127,recoleta,AR-C,260,Av. Gral. Las Heras 2397,Autoservicio,POINT (-58.398127 -34.586508)
461,5cbc698b7af152186c0cd30c,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Diaz Velez 4531,12-1-41,-34.6087141,-58.4309495,Almagro,AR-C,41,DIAZ VELEZ ,Hipermercado,POINT (-58.4309495 -34.6087141)
462,5cbc698b7af152186c0cd30d,Hipermercado Carrefour,1,10,INC S.A.,Av. Gral. Paz 12950,10-1-30,-34.663863,-58.514126,mataderos,AR-C,30,Mataderos,Hipermercado,POINT (-58.514126 -34.663863)
463,5cbc698b7af152186c0cd30e,Express,3,10,INC S.A.,Av. Medrano 686,10-3-404,-34.602154,-58.420866,almagro,AR-C,404,Medrano 686,Autoservicio,POINT (-58.420866 -34.602154)
464,5cbc698b7af152186c0cd30f,Express,3,10,INC S.A.,Directorio 3960,10-3-600,-34.640941,-58.479166,parque avellaneda,AR-C,600,Directorio 3960,Autoservicio,POINT (-58.479166 -34.640941)
465,5cbc698b7af152186c0cd310,Supermercados DIA,1,15,DIA Argentina S.A,Av Boyaca 37,15-1-389,-34.6262843,-58.4569877,flores,AR-C,389,389 - Flores,Autoservicio,POINT (-58.4569877 -34.6262843)
466,5cbc698b7af152186c0cd311,Express,3,10,INC S.A.,Peña 2544,10-3-590,-34.588803,-58.400575,recoleta,AR-C,590,Peña 2544,Autoservicio,POINT (-58.400575 -34.588803)
467,5cbc698b7af152186c0cd312,Supermercados DIA,1,15,DIA Argentina S.A,Cl Gallo 1201,15-1-346,-34.596235300000004,-58.4115956,recoleta,AR-C,346,346 - Recoleta,Autoservicio,POINT (-58.4115956 -34.5962353)
468,5cbc698b7af152186c0cd313,Market,2,10,INC S.A.,Av. Rivadavia 6538,10-2-115,-34.627423,-58.45817,flores,AR-C,115,Flores,Supermercado,POINT (-58.45817 -34.627423)
469,5cbc698b7af152186c0cd314,Express,3,10,INC S.A.,Ramón Falcón 2402,10-3-316,-34.630139,-58.462242,flores,AR-C,316,Ramon Falcón 2402,Autoservicio,POINT (-58.462242 -34.630139)
470,5cbc698b7af152186c0cd315,Express,3,10,INC S.A.,Otamendi 454,10-3-380,-34.611147,-58.433683,caballito,AR-C,380,Otamendi 454,Autoservicio,POINT (-58.433683 -34.611147)
471,5cbc698b7af152186c0cd316,FULL,1,19,Operadora de Estaciones de Servicios S.A.,Avenida Directorio 4311 4311,19-1-03048,-34.64517,-58.48492,parque avellaneda,AR-C,3048,OLIVERA,Autoservicio,POINT (-58.48492 -34.64517)
472,5cbc698b7af152186c0cd317,Express,3,10,INC S.A.,Tte. Gral. J. D. Perón 4177,10-3-591,-34.605878,-58.425651,almagro,AR-C,591,Tte. Gral. J. D. Perón 4177,Autoservicio,POINT (-58.425651 -34.605878)
473,5cbc698b7af152186c0cd318,Supermercados DIA,1,15,DIA Argentina S.A,Av Diaz Velez 4458,15-1-322,-34.6087404,-58.4299219,almagro,AR-C,322,322 - Almagro,Autoservicio,POINT (-58.4299219 -34.6087404)
474,5cbc698b7af152186c0cd319,FULL,1,19,Operadora de Estaciones de Servicios S.A.,Avenida Diaz Velez Y Yatay 4373,19-1-03105,-34.6085,-58.42903,almagro,AR-C,3105,YATAY,Autoservicio,POINT (-58.42903 -34.6085)
475,5cbc698b7af152186c0cd31a,Express,3,10,INC S.A.,Av. Pueyrredón 2120,10-3-735,-34.587782,-58.3979,recoleta,AR-C,735,Pueyrredón 2120,Autoservicio,POINT (-58.3979 -34.587782)
476,5cbc698b7af152186c0cd31b,Supermercados DIA,1,15,DIA Argentina S.A,Cl Rojas 243,15-1-241,-34.6178375,-58.4425506,caballito,AR-C,241,241 - Caballito,Autoservicio,POINT (-58.4425506 -34.6178375)
477,5cbc698b7af152186c0cd31c,Supermercados DIA,1,15,DIA Argentina S.A,Otamendi 443,15-1-446,-34.6117242,-58.4332766,caballito,AR-C,446,446 - Caballito,Autoservicio,POINT (-58.4332766 -34.6117242)
478,5cbc698b7af152186c0cd31d,DEHEZA S.A.I.C.F. e I.,1,3,Deheza S.A.I.C.F. e I.,Av. Diaz Velez 4368,3-1-1695,-34.608907,-58.42894,almagro,AR-C,1695,DIAZ VELEZ,Autoservicio,POINT (-58.42894 -34.608907)
479,5cbc698b7af152186c0cd31e,Express,3,10,INC S.A.,Av. Pueyrredón 2464,10-3-301,-34.585915,-58.394398,recoleta,AR-C,301,Av. Pueyrredón 2464,Autoservicio,POINT (-58.394398 -34.585915)
480,5cbc698b7af152186c0cd31f,Supermercados DIA,1,15,DIA Argentina S.A,Av Directorio 4724,15-1-136,-34.6486865,-58.4884177,parque avellaneda,AR-C,136,136 - Parque Avellaneda,Autoservicio,POINT (-58.4884177 -34.6486865)
481,5cbc698b7af152186c0cd320,Supermercados DIA,1,15,DIA Argentina S.A,Av Acoyte 232,15-1-288,-34.6154894,-58.4376446,caballito,AR-C,288,288 - Caballito,Autoservicio,POINT (-58.4376446 -34.6154894)
482,5cbc698b7af152186c0cd321,Express,3,10,INC S.A.,Av. Directorio 4989,10-3-667,-34.650719,-58.490753,mataderos,AR-C,667,Directorio 4989,Autoservicio,POINT (-58.490753 -34.650719)
483,5cbc698b7af152186c0cd322,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Yerbal 1062,12-1-116,-34.62116,-58.445992,Caballito,AR-C,116,YERBAL ,Supermercado,POINT (-58.445992 -34.62116)
484,5cbc698b7af152186c0cd323,Supermercados DIA,1,15,DIA Argentina S.A,Av  Directorio 5024,15-1-447,-34.6510531,-58.4911522,mataderos,AR-C,447,447 - Mataderos,Autoservicio,POINT (-58.4911522 -34.6510531)
485,5cbc698b7af152186c0cd324,Supermercados DIA,1,15,DIA Argentina S.A,Av La Plata 1570,15-1-448,-34.6510531,-58.4911522,mataderos,AR-C,448,448 - Boedo,Autoservicio,POINT (-58.4911522 -34.6510531)
486,5cbc698b7af152186c0cd325,Express,3,10,INC S.A.,Av. Rivadavia 6074,10-3-530,-34.624687,-58.451248,caballito,AR-C,530,Rivadavia 6074,Autoservicio,POINT (-58.451248 -34.624687)
487,5cbc698b7af152186c0cd326,Vea,1,9,Jumbo Retail Argentina S.A.,Av. Santa Fe 2653,9-1-24,-34.5936,-58.4047,recoleta,AR-C,24,Galería.,Supermercado,POINT (-58.4047 -34.5936)
488,5cbc698b7af152186c0cd327,Express,3,10,INC S.A.,Anchorena 1253,10-3-317,-34.594766,-58.406363,recoleta,AR-C,317,Anchorena 1253,Autoservicio,POINT (-58.406363 -34.594766)
489,5cbc698b7af152186c0cd328,Market,2,10,INC S.A.,Av. Rivadavia 5973,10-2-390,-34.623596,-58.449251,caballito,AR-C,390,Caballito,Supermercado,POINT (-58.449251 -34.623596)
490,5cbc698b7af152186c0cd329,Supermercados DIA,1,15,DIA Argentina S.A,Pedernera 280,15-1-381,-34.6325699,-58.4627288,flores,AR-C,381,381 - Flores,Autoservicio,POINT (-58.4627288 -34.6325699)
491,5cbc698b7af152186c0cd32a,Supermercados DIA,1,15,DIA Argentina S.A,Av Corrientes 3853,15-1-440,-34.603357,-58.418825,almagro,AR-C,440,440 - Almagro,Autoservicio,POINT (-58.418825 -34.603357)
492,5cbc698b7af152186c0cd32b,Supermercados DIA,1,15,DIA Argentina S.A,Cl Sarmiento 3978,15-1-69,-34.6049604,-58.4208375,almagro,AR-C,69,69 - Almagro,Autoservicio,POINT (-58.4208375 -34.6049604)
493,5cbc698b7af152186c0cd32c,Supermercados DIA,1,15,DIA Argentina S.A,Cl Charcas 2725,15-1-321,-34.5945934,-58.4053499,recoleta,AR-C,321,321 - Recoleta,Autoservicio,POINT (-58.4053499 -34.5945934)
494,5cbc698b7af152186c0cd32d,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,French 2417,12-1-80,-34.5907212,-58.399403,recoleta,AR-C,80,FRENCH ,Hipermercado,POINT (-58.399403 -34.5907212)
495,5cbc698b7af152186c0cd32e,Jumbo,3,9,Jumbo Retail Argentina S.A.,Avenida Las Heras Gral. Juan Gregori 2564,9-3-121,-34.6147,-58.435,caballito,AR-C,121,Jumbo Las Heras,Supermercado,POINT (-58.435 -34.6147)
496,5cbc698b7af152186c0cd32f,Supermercados DIA,1,15,DIA Argentina S.A,Av Directorio 5640,15-1-457,-34.6550838,-58.4959797,mataderos,AR-C,457,457 - Mataderos,Autoservicio,POINT (-58.4959797 -34.6550838)
497,5cbc698b7af152186c0cd330,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Directorio 2647,12-1-48,-34.634479,-58.4640708,Flores,AR-C,48,DIRECTORIO ,Supermercado,POINT (-58.4640708 -34.634479)
498,5cbc698b7af152186c0cd331,Vea,1,9,Jumbo Retail Argentina S.A.,Avenida Alberdi Juan Bautista 1363,9-1-6,-34.6248,-58.4493,caballito,AR-C,6,Alberdi.,Supermercado,POINT (-58.4493 -34.6248)
499,5cbc698b7af152186c0cd332,Supermercados DIA,1,15,DIA Argentina S.A,Gascon 316,15-1-5113,-34.6084278,-58.4246824,almagro,AR-C,5113,5113 - Almagro,Autoservicio,POINT (-58.4246824 -34.6084278)
500,5cbc698b7af152186c0cd333,Express,3,10,INC S.A.,Hidalgo 92,10-3-670,-34.617774,-58.438367,caballito,AR-C,670,Hidalgo 92,Autoservicio,POINT (-58.438367 -34.617774)
501,5cbc698b7af152186c0cd334,Express,3,10,INC S.A.,Sarmiento 3885,10-3-550,-34.605069,-58.419242,almagro,AR-C,550,Sarmiento 3885,Autoservicio,POINT (-58.419242 -34.605069)
502,5cbc698b7af152186c0cd335,Express,3,10,INC S.A.,Rojas 16,10-3-587,-34.620215,-58.441631,caballito,AR-C,587,Rojas 16,Autoservicio,POINT (-58.441631 -34.620215)
503,5cbc698b7af152186c0cd336,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av.  J.B. Alberdi 1737,12-1-60,-34.6281676,-58.453314,Flores,AR-C,60,ALBERDI ,Hipermercado,POINT (-58.453314 -34.6281676)
504,5cbc698b7af152186c0cd337,Supermercados DIA,1,15,DIA Argentina S.A,Gallo 720,15-1-528,-34.601174,-58.412809,almagro,AR-C,528,528 - Almagro,Autoservicio,POINT (-58.412809 -34.601174)
505,5cbc698b7af152186c0cd338,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Paraguay 2672,12-1-42,-34.5970815,-58.4064955,Barrio Norte,AR-C,42,PARAGUAY ,Supermercado,POINT (-58.4064955 -34.5970815)
506,5cbc698b7af152186c0cd339,Express,3,10,INC S.A.,Av. Corrientes 3651,10-3-196,-34.603633,-58.416192,almagro,AR-C,196,Corrientes 3651,Supermercado,POINT (-58.416192 -34.603633)
507,5cbc698b7af152186c0cd33a,Supermercados DIA,1,15,DIA Argentina S.A,Cl Azcuenaga 1459,15-1-304,-34.5919508,-58.3983517,recoleta,AR-C,304,304 - Recoleta,Autoservicio,POINT (-58.3983517 -34.5919508)
508,5cbc698b7af152186c0cd33b,Express,3,10,INC S.A.,Av. Directorio 2320,10-3-725,-34.633156,-58.459408,flores,AR-C,725,Directorio 2320,Autoservicio,POINT (-58.459408 -34.633156)
509,5cbc698b7af152186c0cd33c,Express,3,10,INC S.A.,Pedro Goyena 1680,10-3-693,-34.628516,-58.4521,caballito,AR-C,693,Pedro Goyena 1680,Autoservicio,POINT (-58.4521 -34.628516)
510,5cbc698b7af152186c0cd33d,Disco,2,9,Jumbo Retail Argentina S.A.,Avenida Rivadavia Bernardino 4905,9-2-30,-34.6172,-58.435,caballito,AR-C,30,Rivadavia.,Supermercado,POINT (-58.435 -34.6172)
511,5cbc698b7af152186c0cd33e,Express,3,10,INC S.A.,Del Libertador 1140,10-3-569,-34.585727,-58.388055,recoleta,AR-C,569,Del Libertador 1140,Autoservicio,POINT (-58.388055 -34.585727)
512,5cbc698b7af152186c0cd33f,Market,2,10,INC S.A.,Av. Díaz Vélez None,10-2-510,-34.608489,-58.421617,almagro,AR-C,510,Almagro,Supermercado,POINT (-58.421617 -34.608489)
513,5cbc698b7af152186c0cd340,Supermercados DIA,1,15,DIA Argentina S.A,Av Corrientes 3534,15-1-344,-34.6039858,-58.414885,almagro,AR-C,344,344 - Almagro,Autoservicio,POINT (-58.414885 -34.6039858)
514,5cbc698b7af152186c0cd341,Express,3,10,INC S.A.,Av. Del Barco Centenera 177,10-3-400,-34.621665,-58.441093,caballito,AR-C,400,Centenera 177,Supermercado,POINT (-58.441093 -34.621665)
515,5cbc698b7af152186c0cd342,Express,3,10,INC S.A.,Río De Janeiro 71,10-3-616,-34.614357,-58.42997,almagro,AR-C,616,Río de Janeiro 71,Autoservicio,POINT (-58.42997 -34.614357)
516,5cbc698b7af152186c0cd343,Disco,2,9,Jumbo Retail Argentina S.A.,Uriburu P. Jose Evaristo 1230,9-2-35,-34.5938,-58.3989,recoleta,AR-C,35,Uriburu.,Supermercado,POINT (-58.3989 -34.5938)
517,5cbc698b7af152186c0cd344,Supermercados DIA,1,15,DIA Argentina S.A,Cl Guayaquil 887,15-1-214,-34.6218749,-58.4407532,caballito,AR-C,214,214 - Caballito,Autoservicio,POINT (-58.4407532 -34.6218749)
518,5cbc698b7af152186c0cd345,Express,3,10,INC S.A.,Av. Rivadavia 4702,10-3-615,-34.616267,-58.431839,caballito,AR-C,615,Rivadavia 4702,Autoservicio,POINT (-58.431839 -34.616267)
519,5cbc698b7af152186c0cd346,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Agüero 616,12-1-91,-34.6027526,-58.4114132,Abasto,AR-C,91,ABASTO ,Hipermercado,POINT (-58.4114132 -34.6027526)
520,5cbc698b7af152186c0cd347,Express,3,10,INC S.A.,Ecuador 932,10-3-565,-34.599281,-58.406195,balvanera,AR-C,565,Ecuador 932,Autoservicio,POINT (-58.406195 -34.599281)
521,5cbc698b7af152186c0cd348,Express,3,10,INC S.A.,Av. Gral. Las Heras 1936,10-3-307,-34.590737,-58.393414,recoleta,AR-C,307,Av. Gral. Las Heras 1936,Autoservicio,POINT (-58.393414 -34.590737)
522,5cbc698b7af152186c0cd349,Express,3,10,INC S.A.,Av. Pueyrredón 1054,10-3-355,-34.59788,-58.403782,recoleta,AR-C,355,Pueyrredón 1054,Autoservicio,POINT (-58.403782 -34.59788)
